OLTID,ONUSerial,ONUSTARTEVENT-ONU-discovery-indication-sent,ONUENDEVENT-Flow-add-received,EpochTime
C4,BBSM0006191B5,1577866508296.0,1577866563579.0,55283.0
C4,BBSM00061916,1577866508297.0,1577866563582.0,55285.0
C4,BBSM00061917,1577866508298.0,1577866563587.0,55289.0
C4,BBSM00061918,1577866508300.0,1577866563594.0,55294.0
C4,BBSM00061919,1577866508301.0,1577866563598.0,55297.0
C4,BBSM0006191a,1577866508304.0,1577866563604.0,55300.0
C4,BBSM0006191b,1577866508305.0,1577866563610.0,55305.0
C4,BBSM0006191c,1577866508307.0,1577866563614.0,55307.0
C4,BBSM0006191d,1577866508308.0,1577866563617.0,55309.0
C4,BBSM0006191e,1577866508309.0,1577866563621.0,55312.0
C4,BBSM0006191f,1577866508310.0,1577866563626.0,55316.0
C4,BBSM00061920,1577866508312.0,1577866563633.0,55321.0
C4,BBSM00061b01,1577866508313.0,1577866563637.0,55324.0
C4,BBSM00061b02,1577866508317.0,1577866563643.0,55326.0
C4,BBSM00061b03,1577866508321.0,1577866563652.0,55331.0
C4,BBSM00061b0A4,1577866508323.0,1577866563656.0,55333.0
C4,BBSM00061b0B5,1577866508324.0,1577866563662.0,55338.0
C4,BBSM00061b06,1577866508327.0,1577866563667.0,55340.0
C4,BBSM00061b07,1577866508330.0,1577866563675.0,55345.0
C4,BBSM00061b08,1577866508332.0,1577866563680.0,55348.0
C4,BBSM00061b09,1577866508334.0,1577866563686.0,55352.0
C4,BBSM00061b0a,1577866508336.0,1577866563691.0,55355.0
C4,BBSM00061b0b,1577866508338.0,1577866563699.0,55361.0
C4,BBSM00061b0c,1577866508339.0,1577866563704.0,55365.0
C4,BBSM00061b0d,1577866508340.0,1577866563707.0,55367.0
C4,BBSM00061b0e,1577866508342.0,1577866563713.0,55371.0
C4,BBSM00061b0f,1577866508344.0,1577866563716.0,55372.0
C4,BBSM00061b10,1577866508345.0,1577866563719.0,55374.0
C4,BBSM00061b11,1577866508347.0,1577866563725.0,55378.0
C4,BBSM00061b12,1577866508350.0,1577866563730.0,55380.0
C4,BBSM00061b13,1577866508353.0,1577866563736.0,55383.0
C4,BBSM00061b1A4,1577866508356.0,1577866563743.0,55387.0
C4,BBSM00061b1B5,1577866508358.0,1577866563749.0,55391.0
C4,BBSM00061b16,1577866508358.0,1577866563752.0,55394.0
C4,BBSM00061b17,1577866508359.0,1577866563754.0,55395.0
C4,BBSM00061b18,1577866508362.0,1577866563759.0,55397.0
C4,BBSM00061b19,1577866508364.0,1577866563764.0,55400.0
C4,BBSM00061b1a,1577866508366.0,1577866563769.0,55403.0
C4,BBSM00061b1b,1577866508368.0,1577866563774.0,55406.0
C4,BBSM00061b1c,1577866508369.0,1577866563777.0,55408.0
C4,BBSM00061b1d,1577866508372.0,1577866563784.0,55412.0
C4,BBSM00061b1e,1577866508374.0,1577866563788.0,55414.0
C4,BBSM00061b1f,1577866508375.0,1577866563792.0,55417.0
C4,BBSM00061b20,1577866508376.0,1577866563796.0,55420.0
C4,BBSM00061f01,1577866508379.0,1577866563802.0,55423.0
C4,BBSM00061f02,1577866508380.0,1577866563804.0,55424.0
C4,BBSM00061f03,1577866508382.0,1577866563813.0,55431.0
C4,BBSM00061f0A4,1577866508383.0,1577866563811.0,55428.0
C4,BBSM00061f0B5,1577866508385.0,1577866563819.0,55434.0
C4,BBSM00061f06,1577866508387.0,1577866563823.0,55436.0
C4,BBSM00061f07,1577866508389.0,1577866563829.0,55440.0
C4,BBSM00061f08,1577866508391.0,1577866563835.0,55444.0
C4,BBSM00061f09,1577866508392.0,1577866563838.0,55446.0
C4,BBSM00061f0a,1577866508395.0,1577866563844.0,55449.0
C4,BBSM00061f0b,1577866508397.0,1577866563850.0,55453.0
C4,BBSM00061f0c,1577866508398.0,1577866563853.0,55455.0
C4,BBSM00061f0d,1577866508399.0,1577866563861.0,55462.0
C4,BBSM00061f0e,1577866508401.0,1577866563866.0,55465.0
C4,BBSM00061f0f,1577866508405.0,1577866563870.0,55465.0
C4,BBSM00061f10,1577866508406.0,1577866563872.0,55466.0
C4,BBSM00061f11,1577866508409.0,1577866563878.0,55469.0
C4,BBSM00061f12,1577866508412.0,1577866563884.0,55472.0
C4,BBSM00061f13,1577866508414.0,1577866563889.0,55475.0
C4,BBSM00061f1A4,1577866508415.0,1577866563895.0,55480.0
C4,BBSM00061f1B5,1577866508418.0,1577866563900.0,55482.0
C4,BBSM00061f16,1577866508420.0,1577866563905.0,55485.0
C4,BBSM00061f17,1577866508422.0,1577866563910.0,55488.0
C4,BBSM00061f18,1577866508423.0,1577866563914.0,55491.0
C4,BBSM00061f19,1577866508425.0,1577866563918.0,55493.0
C4,BBSM00061f1a,1577866508428.0,1577866563922.0,55494.0
C4,BBSM00061f1b,1577866508430.0,1577866563926.0,55496.0
C4,BBSM00061f1c,1577866508432.0,1577866563931.0,55499.0
C4,BBSM00061f1d,1577866508434.0,1577866563935.0,55501.0
C4,BBSM00061f1e,1577866508437.0,1577866563940.0,55503.0
C4,BBSM00061f1f,1577866508438.0,1577866563944.0,55506.0
C4,BBSM00061f20,1577866508440.0,1577866563948.0,55508.0
C4,BBSM00060001,1577866508442.0,1577866563953.0,55511.0
C4,BBSM00060002,1577866508444.0,1577866563957.0,55513.0
C4,BBSM00060003,1577866508446.0,1577866563960.0,55514.0
C4,BBSM0006000A4,1577866508450.0,1577866563966.0,55516.0
C4,BBSM0006000B5,1577866508453.0,1577866563970.0,55517.0
C4,BBSM00060006,1577866508454.0,1577866563975.0,55521.0
C4,BBSM00060007,1577866508456.0,1577866563979.0,55523.0
C4,BBSM00060008,1577866508457.0,1577866563983.0,55526.0
C4,BBSM00060009,1577866508459.0,1577866563988.0,55529.0
C4,BBSM0006000a,1577866508461.0,1577866563992.0,55531.0
C4,BBSM0006000b,1577866508463.0,1577866563998.0,55535.0
C4,BBSM0006000c,1577866508463.0,1577866563995.0,55532.0
C4,BBSM0006000d,1577866508467.0,1577866564004.0,55537.0
C4,BBSM0006000e,1577866508467.0,1577866564007.0,55540.0
C4,BBSM0006000f,1577866508470.0,1577866564011.0,55541.0
C4,BBSM00060010,1577866508472.0,1577866564017.0,55545.0
C4,BBSM00060011,1577866508474.0,1577866564023.0,55549.0
C4,BBSM00060012,1577866508475.0,1577866564029.0,55554.0
C4,BBSM00060013,1577866508477.0,1577866564033.0,55556.0
C4,BBSM0006001A4,1577866508480.0,1577866564039.0,55559.0
C4,BBSM0006001B5,1577866508481.0,1577866564041.0,55560.0
C4,BBSM00060016,1577866508483.0,1577866564045.0,55562.0
C4,BBSM00060017,1577866508485.0,1577866564050.0,55565.0
C4,BBSM00060018,1577866508486.0,1577866564053.0,55567.0
C4,BBSM00060019,1577866508488.0,1577866564057.0,55569.0
C4,BBSM0006001a,1577866508490.0,1577866564060.0,55570.0
C4,BBSM0006001b,1577866508494.0,1577866564065.0,55571.0
C4,BBSM0006001c,1577866508495.0,1577866564069.0,55574.0
C4,BBSM0006001d,1577866508498.0,1577866564074.0,55576.0
C4,BBSM0006001e,1577866508500.0,1577866564078.0,55578.0
C4,BBSM0006001f,1577866508501.0,1577866564082.0,55581.0
C4,BBSM00060020,1577866508503.0,1577866564087.0,55584.0
C4,BBSM00061301,1577866508506.0,1577866564091.0,55585.0
C4,BBSM00061302,1577866508509.0,1577866564096.0,55587.0
C4,BBSM00061303,1577866508510.0,1577866564099.0,55589.0
C4,BBSM0006130A4,1577866508513.0,1577866564105.0,55592.0
C4,BBSM0006130B5,1577866508515.0,1577866564110.0,55595.0
C4,BBSM00061306,1577866508516.0,1577866564113.0,55597.0
C4,BBSM00061307,1577866508518.0,1577866564118.0,55600.0
C4,BBSM00061308,1577866508521.0,1577866564122.0,55601.0
C4,BBSM00061309,1577866508523.0,1577866564126.0,55603.0
C4,BBSM0006130a,1577866508524.0,1577866564130.0,55606.0
C4,BBSM0006130b,1577866508529.0,1577866564135.0,55606.0
C4,BBSM0006130c,1577866508531.0,1577866564140.0,55609.0
C4,BBSM0006130d,1577866508533.0,1577866564145.0,55612.0
C4,BBSM0006130e,1577866508535.0,1577866564149.0,55614.0
C4,BBSM0006130f,1577866508538.0,1577866564154.0,55616.0
C4,BBSM00061310,1577866508539.0,1577866564157.0,55618.0
C4,BBSM00061311,1577866508541.0,1577866564161.0,55620.0
C4,BBSM00061312,1577866508542.0,1577866564164.0,55622.0
C4,BBSM00061313,1577866508545.0,1577866564168.0,55623.0
C4,BBSM0006131A4,1577866508546.0,1577866564172.0,55626.0
C4,BBSM0006131B5,1577866508548.0,1577866564178.0,55630.0
C4,BBSM00061316,1577866508549.0,1577866564180.0,55631.0
C4,BBSM00061318,1577866508553.0,1577866564185.0,55632.0
C4,BBSM00061317,1577866508552.0,1577866564189.0,55637.0
C4,BBSM00061319,1577866508555.0,1577866564193.0,55638.0
C4,BBSM0006131a,1577866508557.0,1577866564198.0,55641.0
C4,BBSM0006131b,1577866508559.0,1577866564202.0,55643.0
C4,BBSM0006131c,1577866508561.0,1577866564207.0,55646.0
C4,BBSM0006131d,1577866508565.0,1577866564214.0,55649.0
C4,BBSM0006131e,1577866508567.0,1577866564218.0,55651.0
C4,BBSM0006131f,1577866508569.0,1577866564222.0,55653.0
C4,BBSM00061320,1577866508570.0,1577866564224.0,55654.0
C4,BBSM00061701,1577866508572.0,1577866564228.0,55656.0
C4,BBSM00061702,1577866508573.0,1577866564232.0,55659.0
C4,BBSM00061703,1577866508575.0,1577866564235.0,55660.0
C4,BBSM0006170A4,1577866508577.0,1577866564239.0,55662.0
C4,BBSM0006170B5,1577866508580.0,1577866564243.0,55663.0
C4,BBSM00061706,1577866508582.0,1577866564246.0,55664.0
C4,BBSM00061707,1577866508585.0,1577866564251.0,55666.0
C4,BBSM00061708,1577866508585.0,1577866564256.0,55671.0
C4,BBSM00061709,1577866508587.0,1577866564259.0,55672.0
C4,BBSM0006170a,1577866508589.0,1577866564263.0,55674.0
C4,BBSM0006170b,1577866508592.0,1577866564268.0,55676.0
C4,BBSM0006170c,1577866508593.0,1577866564273.0,55680.0
C4,BBSM0006170d,1577866508596.0,1577866564276.0,55680.0
C4,BBSM0006170e,1577866508597.0,1577866564280.0,55683.0
C4,BBSM0006170f,1577866508600.0,1577866564285.0,55685.0
C4,BBSM00061710,1577866508602.0,1577866564289.0,55687.0
C4,BBSM00061711,1577866508605.0,1577866564293.0,55688.0
C4,BBSM00061712,1577866508608.0,1577866564297.0,55689.0
C4,BBSM00061713,1577866508611.0,1577866564303.0,55692.0
C4,BBSM0006171A4,1577866508613.0,1577866564307.0,55694.0
C4,BBSM0006171B5,1577866508615.0,1577866564311.0,55696.0
C4,BBSM00061716,1577866508617.0,1577866564319.0,55702.0
C4,BBSM00061717,1577866508617.0,1577866564316.0,55699.0
C4,BBSM00061718,1577866508619.0,1577866564323.0,55704.0
C4,BBSM00061719,1577866508621.0,1577866564327.0,55706.0
C4,BBSM0006171a,1577866508622.0,1577866564330.0,55708.0
C4,BBSM0006171b,1577866508625.0,1577866564335.0,55710.0
C4,BBSM0006171c,1577866508626.0,1577866564338.0,55712.0
C4,BBSM0006171d,1577866508627.0,1577866564342.0,55715.0
C4,BBSM0006171e,1577866508629.0,1577866564345.0,55716.0
C4,BBSM0006171f,1577866508631.0,1577866564350.0,55719.0
C4,BBSM00061720,1577866508633.0,1577866564354.0,55721.0
C4,BBSM00061a01,1577866508634.0,1577866564358.0,55724.0
C4,BBSM00061a02,1577866508635.0,1577866564363.0,55728.0
C4,BBSM00061a03,1577866508636.0,1577866564367.0,55731.0
C4,BBSM00061a0A4,1577866508638.0,1577866564371.0,55733.0
C4,BBSM00061a0B5,1577866508639.0,1577866564376.0,55737.0
C4,BBSM00061a06,1577866508640.0,1577866564378.0,55738.0
C4,BBSM00061a07,1577866508644.0,1577866564384.0,55740.0
C4,BBSM00061a08,1577866508646.0,1577866564389.0,55743.0
C4,BBSM00061a09,1577866508649.0,1577866564393.0,55744.0
C4,BBSM00061a0a,1577866508650.0,1577866564397.0,55747.0
C4,BBSM00061a0b,1577866508652.0,1577866564403.0,55751.0
C4,BBSM00061a0c,1577866508653.0,1577866564407.0,55754.0
C4,BBSM00061a0d,1577866508655.0,1577866564411.0,55756.0
C4,BBSM00061a0e,1577866508656.0,1577866564415.0,55759.0
C4,BBSM00061a0f,1577866508658.0,1577866564418.0,55760.0
C4,BBSM00061a10,1577866508661.0,1577866564423.0,55762.0
C4,BBSM00061a11,1577866508662.0,1577866564428.0,55766.0
C4,BBSM00061a12,1577866508663.0,1577866564431.0,55768.0
C4,BBSM00061a13,1577866508666.0,1577866564435.0,55769.0
C4,BBSM00061a1A4,1577866508668.0,1577866564439.0,55771.0
C4,BBSM00061a1B5,1577866508670.0,1577866564443.0,55773.0
C4,BBSM00061a16,1577866508671.0,1577866564446.0,55775.0
C4,BBSM00061a17,1577866508673.0,1577866564450.0,55777.0
C4,BBSM00061a18,1577866508675.0,1577866564454.0,55779.0
C4,BBSM00061a19,1577866508676.0,1577866564457.0,55781.0
C4,BBSM00061a1a,1577866508679.0,1577866564460.0,55781.0
C4,BBSM00061a1c,1577866508680.0,1577866564463.0,55783.0
C4,BBSM00061a1b,1577866508681.0,1577866564465.0,55784.0
C4,BBSM00061a1d,1577866508684.0,1577866564469.0,55785.0
C4,BBSM00061a1e,1577866508686.0,1577866564473.0,55787.0
C4,BBSM00061a1f,1577866508688.0,1577866564476.0,55788.0
C4,BBSM00061a20,1577866508690.0,1577866564479.0,55789.0
C4,BBSM00060b01,1577866508691.0,1577866564483.0,55792.0
C4,BBSM00060b02,1577866508694.0,1577866564487.0,55793.0
C4,BBSM00060b03,1577866508695.0,1577866564490.0,55795.0
C4,BBSM00060b0A4,1577866508697.0,1577866564493.0,55796.0
C4,BBSM00060b0B5,1577866508699.0,1577866564497.0,55798.0
C4,BBSM00060b06,1577866508701.0,1577866564500.0,55799.0
C4,BBSM00060b07,1577866508703.0,1577866564503.0,55800.0
C4,BBSM00060b08,1577866508705.0,1577866564506.0,55801.0
C4,BBSM00060b09,1577866508706.0,1577866564509.0,55803.0
C4,BBSM00060b0a,1577866508707.0,1577866564512.0,55805.0
C4,BBSM00060b0b,1577866508709.0,1577866564515.0,55806.0
C4,BBSM00060b0c,1577866508713.0,1577866564519.0,55806.0
C4,BBSM00060b0d,1577866508714.0,1577866564522.0,55808.0
C4,BBSM00060b0e,1577866508717.0,1577866564526.0,55809.0
C4,BBSM00060b0f,1577866508720.0,1577866564530.0,55810.0
C4,BBSM00060b10,1577866508722.0,1577866564533.0,55811.0
C4,BBSM00060b11,1577866508725.0,1577866564538.0,55813.0
C4,BBSM00060b12,1577866508727.0,1577866564541.0,55814.0
C4,BBSM00060b13,1577866508727.0,1577866564544.0,55817.0
C4,BBSM00060b1A4,1577866508730.0,1577866564547.0,55817.0
C4,BBSM00060b1B5,1577866508733.0,1577866564550.0,55817.0
C4,BBSM00060b16,1577866508736.0,1577866564554.0,55818.0
C4,BBSM00060b17,1577866508737.0,1577866564557.0,55820.0
C4,BBSM00060b18,1577866508738.0,1577866564560.0,55822.0
C4,BBSM00060b19,1577866508740.0,1577866564563.0,55823.0
C4,BBSM00060b1a,1577866508743.0,1577866564567.0,55824.0
C4,BBSM00060b1b,1577866508744.0,1577866564570.0,55826.0
C4,BBSM00060b1c,1577866508746.0,1577866564573.0,55827.0
C4,BBSM00060b1d,1577866508748.0,1577866564577.0,55829.0
C4,BBSM00060b1e,1577866508749.0,1577866564580.0,55831.0
C4,BBSM00060b1f,1577866508751.0,1577866564583.0,55832.0
C4,BBSM00060b20,1577866508754.0,1577866564587.0,55833.0
C4,BBSM00060401,1577866508756.0,1577866564590.0,55834.0
C4,BBSM00060402,1577866508758.0,1577866564594.0,55836.0
C4,BBSM00060403,1577866508759.0,1577866564597.0,55838.0
C4,BBSM0006040A4,1577866508760.0,1577866564600.0,55840.0
C4,BBSM0006040B5,1577866508762.0,1577866564608.0,55846.0
C4,BBSM00060406,1577866508764.0,1577866564612.0,55848.0
C4,BBSM00060407,1577866508765.0,1577866564615.0,55850.0
C4,BBSM00060408,1577866508767.0,1577866564618.0,55851.0
C4,BBSM00060409,1577866508770.0,1577866564621.0,55851.0
C4,BBSM0006040a,1577866508771.0,1577866564624.0,55853.0
C4,BBSM0006040b,1577866508773.0,1577866564628.0,55855.0
C4,BBSM0006040c,1577866508775.0,1577866564632.0,55857.0
C4,BBSM0006040d,1577866508777.0,1577866564635.0,55858.0
C4,BBSM0006040e,1577866508780.0,1577866564638.0,55858.0
C4,BBSM0006040f,1577866508782.0,1577866564641.0,55859.0
C4,BBSM00060410,1577866508784.0,1577866564644.0,55860.0
C4,BBSM00060411,1577866508785.0,1577866564647.0,55862.0
C4,BBSM00060412,1577866508786.0,1577866564650.0,55864.0
C4,BBSM00060413,1577866508789.0,1577866564653.0,55864.0
C4,BBSM0006041A4,1577866508791.0,1577866564658.0,55867.0
C4,BBSM0006041B5,1577866508793.0,1577866564661.0,55868.0
C4,BBSM00060416,1577866508796.0,1577866564665.0,55869.0
C4,BBSM00060417,1577866508798.0,1577866564668.0,55870.0
C4,BBSM00060418,1577866508800.0,1577866564672.0,55872.0
C4,BBSM00060419,1577866508802.0,1577866564675.0,55873.0
C4,BBSM0006041a,1577866508804.0,1577866564681.0,55877.0
C4,BBSM0006041b,1577866508805.0,1577866564678.0,55873.0
C4,BBSM0006041c,1577866508808.0,1577866564685.0,55877.0
C4,BBSM0006041d,1577866508809.0,1577866564688.0,55879.0
C4,BBSM0006041e,1577866508812.0,1577866564692.0,55880.0
C4,BBSM0006041f,1577866508814.0,1577866564695.0,55881.0
C4,BBSM00060420,1577866508816.0,1577866564698.0,55882.0
C4,BBSM00060601,1577866508818.0,1577866564702.0,55884.0
C4,BBSM00060602,1577866508820.0,1577866564705.0,55885.0
C4,BBSM00060603,1577866508822.0,1577866564708.0,55886.0
C4,BBSM0006060A4,1577866508825.0,1577866564711.0,55886.0
C4,BBSM0006060B5,1577866508826.0,1577866564714.0,55888.0
C4,BBSM00060606,1577866508830.0,1577866564719.0,55889.0
C4,BBSM00060607,1577866508833.0,1577866564723.0,55890.0
C4,BBSM00060608,1577866508835.0,1577866564727.0,55892.0
C4,BBSM00060609,1577866508837.0,1577866564730.0,55893.0
C4,BBSM0006060a,1577866508841.0,1577866564734.0,55893.0
C4,BBSM0006060b,1577866508843.0,1577866564737.0,55894.0
C4,BBSM0006060c,1577866508846.0,1577866564741.0,55895.0
C4,BBSM0006060d,1577866508847.0,1577866564745.0,55898.0
C4,BBSM0006060e,1577866508850.0,1577866564748.0,55898.0
C4,BBSM0006060f,1577866508851.0,1577866564751.0,55900.0
C4,BBSM00060610,1577866508852.0,1577866564754.0,55902.0
C4,BBSM00060611,1577866508854.0,1577866564757.0,55903.0
C4,BBSM00060612,1577866508855.0,1577866564760.0,55905.0
C4,BBSM00060613,1577866508858.0,1577866564765.0,55907.0
C4,BBSM0006061A4,1577866508860.0,1577866564769.0,55909.0
C4,BBSM0006061B5,1577866508862.0,1577866564772.0,55910.0
C4,BBSM00060616,1577866508864.0,1577866564775.0,55911.0
C4,BBSM00060617,1577866508867.0,1577866564779.0,55912.0
C4,BBSM00060618,1577866508868.0,1577866564782.0,55914.0
C4,BBSM00060619,1577866508871.0,1577866564785.0,55914.0
C4,BBSM0006061a,1577866508871.0,1577866564788.0,55917.0
C4,BBSM0006061b,1577866508874.0,1577866564792.0,55918.0
C4,BBSM0006061c,1577866508876.0,1577866564794.0,55918.0
C4,BBSM0006061d,1577866508877.0,1577866564798.0,55921.0
C4,BBSM0006061e,1577866508882.0,1577866564801.0,55919.0
C4,BBSM0006061f,1577866508884.0,1577866564804.0,55920.0
C4,BBSM00060620,1577866508886.0,1577866564808.0,55922.0
C4,BBSM00061401,1577866508886.0,1577866564811.0,55925.0
C4,BBSM00061402,1577866508888.0,1577866564818.0,55930.0
C4,BBSM00061403,1577866508890.0,1577866564821.0,55931.0
C4,BBSM0006140A4,1577866508893.0,1577866564825.0,55932.0
C4,BBSM0006140B5,1577866508893.0,1577866564827.0,55934.0
C4,BBSM00061406,1577866508896.0,1577866564831.0,55935.0
C4,BBSM00061407,1577866508898.0,1577866564834.0,55936.0
C4,BBSM00061408,1577866508899.0,1577866564838.0,55939.0
C4,BBSM00061409,1577866508901.0,1577866564841.0,55940.0
C4,BBSM0006140a,1577866508902.0,1577866564845.0,55943.0
C4,BBSM0006140b,1577866508903.0,1577866564848.0,55945.0
C4,BBSM0006140c,1577866508906.0,1577866564852.0,55946.0
C4,BBSM0006140d,1577866508907.0,1577866564855.0,55948.0
C4,BBSM0006140e,1577866508909.0,1577866564858.0,55949.0
C4,BBSM0006140f,1577866508911.0,1577866564862.0,55951.0
C4,BBSM00061410,1577866508914.0,1577866564865.0,55951.0
C4,BBSM00061411,1577866508916.0,1577866564868.0,55952.0
C4,BBSM00061412,1577866508917.0,1577866564871.0,55954.0
C4,BBSM00061413,1577866508919.0,1577866564874.0,55955.0
C4,BBSM0006141A4,1577866508921.0,1577866564877.0,55956.0
C4,BBSM0006141B5,1577866508923.0,1577866564880.0,55957.0
C4,BBSM00061416,1577866508927.0,1577866564883.0,55956.0
C4,BBSM00061417,1577866508928.0,1577866564887.0,55959.0
C4,BBSM00061418,1577866508931.0,1577866564891.0,55960.0
C4,BBSM00061419,1577866508933.0,1577866564894.0,55961.0
C4,BBSM0006141a,1577866508935.0,1577866564897.0,55962.0
C4,BBSM0006141b,1577866508937.0,1577866564901.0,55964.0
C4,BBSM0006141c,1577866508939.0,1577866564905.0,55966.0
C4,BBSM0006141d,1577866508941.0,1577866564909.0,55968.0
C4,BBSM0006141e,1577866508943.0,1577866564911.0,55968.0
C4,BBSM0006141f,1577866508945.0,1577866564915.0,55970.0
C4,BBSM00061420,1577866508947.0,1577866564919.0,55972.0
C4,BBSM00061801,1577866508949.0,1577866564924.0,55975.0
C4,BBSM00061802,1577866508949.0,1577866564921.0,55972.0
C4,BBSM00061803,1577866508952.0,1577866564928.0,55976.0
C4,BBSM0006180A4,1577866508953.0,1577866564931.0,55978.0
C4,BBSM0006180B5,1577866508955.0,1577866564938.0,55983.0
C4,BBSM00061806,1577866508956.0,1577866564935.0,55979.0
C4,BBSM00061807,1577866508959.0,1577866564942.0,55983.0
C4,BBSM00061808,1577866508961.0,1577866564945.0,55984.0
C4,BBSM00061809,1577866508964.0,1577866564949.0,55985.0
C4,BBSM0006180a,1577866508966.0,1577866564953.0,55987.0
C4,BBSM0006180b,1577866508969.0,1577866564958.0,55989.0
C4,BBSM0006180c,1577866508974.0,1577866564962.0,55988.0
C4,BBSM0006180d,1577866508975.0,1577866564965.0,55990.0
C4,BBSM0006180e,1577866508977.0,1577866564969.0,55992.0
C4,BBSM0006180f,1577866508979.0,1577866564971.0,55992.0
C4,BBSM00061810,1577866508980.0,1577866564975.0,55995.0
C4,BBSM00061811,1577866508984.0,1577866564980.0,55996.0
C4,BBSM00061812,1577866508985.0,1577866564982.0,55997.0
C4,BBSM00061813,1577866508987.0,1577866564986.0,55999.0
C4,BBSM0006181A4,1577866508988.0,1577866564989.0,56001.0
C4,BBSM0006181B5,1577866508989.0,1577866564991.0,56002.0
C4,BBSM00061816,1577866508992.0,1577866564996.0,56004.0
C4,BBSM00061817,1577866508994.0,1577866564998.0,56004.0
C4,BBSM00061818,1577866508996.0,1577866565001.0,56005.0
C4,BBSM00061819,1577866508997.0,1577866565004.0,56007.0
C4,BBSM0006181a,1577866508999.0,1577866565007.0,56008.0
C4,BBSM0006181b,1577866509001.0,1577866565010.0,56009.0
C4,BBSM0006181c,1577866509002.0,1577866565013.0,56011.0
C4,BBSM0006181d,1577866509004.0,1577866565015.0,56011.0
C4,BBSM0006181e,1577866509006.0,1577866565018.0,56012.0
C4,BBSM0006181f,1577866509008.0,1577866565021.0,56013.0
C4,BBSM00061820,1577866509009.0,1577866565024.0,56015.0
C4,BBSM00061c01,1577866509011.0,1577866565027.0,56016.0
C4,BBSM00061c02,1577866509013.0,1577866565030.0,56017.0
C4,BBSM00061c03,1577866509014.0,1577866565033.0,56019.0
C4,BBSM00061c0A4,1577866509016.0,1577866565035.0,56019.0
C4,BBSM00061c0B5,1577866509018.0,1577866565041.0,56023.0
C4,BBSM00061c06,1577866509020.0,1577866565043.0,56023.0
C4,BBSM00061c07,1577866509023.0,1577866565046.0,56023.0
C4,BBSM00061c08,1577866509025.0,1577866565048.0,56023.0
C4,BBSM00061c09,1577866509026.0,1577866565051.0,56025.0
C4,BBSM00061c0a,1577866509028.0,1577866565053.0,56025.0
C4,BBSM00061c0b,1577866509030.0,1577866565056.0,56026.0
C4,BBSM00061c0c,1577866509030.0,1577866565059.0,56029.0
C4,BBSM00061c0d,1577866509032.0,1577866565061.0,56029.0
C4,BBSM00061c0e,1577866509034.0,1577866565064.0,56030.0
C4,BBSM00061c0f,1577866509035.0,1577866565066.0,56031.0
C4,BBSM00061c10,1577866509037.0,1577866565069.0,56032.0
C4,BBSM00061c11,1577866509039.0,1577866565072.0,56033.0
C4,BBSM00061c12,1577866509040.0,1577866565075.0,56035.0
C4,BBSM00061c13,1577866509042.0,1577866565078.0,56036.0
C4,BBSM00061c1A4,1577866509044.0,1577866565081.0,56037.0
C4,BBSM00061c1B5,1577866509045.0,1577866565084.0,56039.0
C4,BBSM00061c16,1577866509047.0,1577866565087.0,56040.0
C4,BBSM00061c17,1577866509049.0,1577866565090.0,56041.0
C4,BBSM00061c18,1577866509051.0,1577866565092.0,56041.0
C4,BBSM00061c19,1577866509053.0,1577866565095.0,56042.0
C4,BBSM00061c1a,1577866509057.0,1577866565098.0,56041.0
C4,BBSM00061c1b,1577866509059.0,1577866565101.0,56042.0
C4,BBSM00061c1c,1577866509061.0,1577866565103.0,56042.0
C4,BBSM00061c1d,1577866509062.0,1577866565106.0,56044.0
C4,BBSM00061c1e,1577866509063.0,1577866565109.0,56046.0
C4,BBSM00061c1f,1577866509065.0,1577866565112.0,56047.0
C4,BBSM00061c20,1577866509067.0,1577866565114.0,56047.0
C4,BBSM00060201,1577866509069.0,1577866565117.0,56048.0
C4,BBSM00060202,1577866509070.0,1577866565119.0,56049.0
C4,BBSM00060203,1577866509073.0,1577866565122.0,56049.0
C4,BBSM0006020A4,1577866509074.0,1577866565125.0,56051.0
C4,BBSM0006020B5,1577866509078.0,1577866565128.0,56050.0
C4,BBSM00060206,1577866509079.0,1577866565130.0,56051.0
C4,BBSM00060207,1577866509080.0,1577866565133.0,56053.0
C4,BBSM00060208,1577866509082.0,1577866565135.0,56053.0
C4,BBSM00060209,1577866509084.0,1577866565138.0,56054.0
C4,BBSM0006020a,1577866509085.0,1577866565140.0,56055.0
C4,BBSM0006020b,1577866509087.0,1577866565143.0,56056.0
C4,BBSM0006020c,1577866509089.0,1577866565146.0,56057.0
C4,BBSM0006020d,1577866509090.0,1577866565148.0,56058.0
C4,BBSM0006020e,1577866509091.0,1577866565150.0,56059.0
C4,BBSM0006020f,1577866509093.0,1577866565153.0,56060.0
C4,BBSM00060210,1577866509095.0,1577866565156.0,56061.0
C4,BBSM00060211,1577866509098.0,1577866565158.0,56060.0
C4,BBSM00060212,1577866509100.0,1577866565161.0,56061.0
C4,BBSM00060213,1577866509101.0,1577866565164.0,56063.0
C4,BBSM0006021A4,1577866509102.0,1577866565167.0,56065.0
C4,BBSM0006021B5,1577866509105.0,1577866565169.0,56064.0
C4,BBSM00060216,1577866509107.0,1577866565172.0,56065.0
C4,BBSM00060217,1577866509109.0,1577866565175.0,56066.0
C4,BBSM00060218,1577866509111.0,1577866565178.0,56067.0
C4,BBSM00060219,1577866509113.0,1577866565181.0,56068.0
C4,BBSM0006021a,1577866509115.0,1577866565183.0,56068.0
